date,spend,permits,permit_val,starts,completions,manufactured,new_for_sale,months_supply,emratio,pop_level,gdp,mortgage_rate,fed_fund_rate,disp_income,pm_save,consump_durable,new_sold,hp_idx,owner_vacancy,rent_vacancy,week_earning,delinquent_rate,hor,hp_idx_qtr
2010-06-01,250518,425,8307.516,445,684.0,55,213,8.3,58.5,237690,99.45624327,4.7375,0.2,11895.0,742.0,1044.1,305,145.717,2.5,10.4,778.0,10.786666666666667,66.9,144.70433333333332
2010-07-01,244354,411,7368.485,426,470.0,51,210,8.9,58.5,237890,99.57980595,4.564,0.17,11910.8,731.3,1047.5,283,144.988,2.5,10.3,780.0,10.64,66.9,143.97166666666666
2010-08-01,238695,402,7319.72,417,473.0,50,209,8.8,58.6,238099,99.67632416,4.4275,0.18,11949.7,748.0,1053.7,282,143.912,2.566666666666667,10.0,782.6666666666666,10.536666666666667,66.76666666666667,143.39833333333334
2010-09-01,237834,404,6896.982,449,484.0,47,204,7.6,58.5,238322,99.73925454,4.346,0.19,11949.4,742.1,1056.1,317,143.015,2.6333333333333333,9.700000000000001,785.3333333333334,10.433333333333334,66.63333333333334,142.82500000000002
2010-10-01,236512,408,6389.857,438,479.0,44,199,8.2,58.3,238530,99.76550714,4.225,0.2,11950.4,718.1,1079.2,291,142.525,2.7,9.4,788.0,10.33,66.5,142.2516666666667
2010-11-01,237468,418,6055.982,452,432.0,44,195,8.2,58.2,238715,99.75526728,4.3,0.2,11960.5,703.7,1077.5,287,142.16899999999998,2.666666666666667,9.5,789.0,10.343333333333334,66.46666666666667,141.7087777777778
2010-12-01,239030,447,6259.085,429,454.0,40,188,7.0,58.3,238889,99.71425982,4.714,0.2,12030.1,759.6,1078.7,326,142.061,2.6333333333333333,9.6,790.0,10.356666666666666,66.43333333333334,141.1658888888889
2011-01-01,240548,420,5536.166,430,423.0,44,185,7.3,58.3,238704,99.65842896,4.755,0.13,12084.4,807.3,1085.0,307,141.526,2.6,9.7,791.0,10.37,66.4,140.62300000000002
2011-02-01,240062,379,5417.836,391,481.0,44,181,8.0,58.4,238851,99.60554247,4.9525,0.18,12117.0,846.5,1083.8,270,140.356,2.566666666666667,9.533333333333333,792.0,10.43,66.23333333333333,140.39033333333333
2011-03-01,241586,399,7728.053,429,368.0,46,179,7.1,58.4,239000,99.56774925,4.836,0.15,12083.3,780.5,1095.0,300,139.987,2.533333333333333,9.366666666666665,793.0,10.49,66.06666666666668,140.15766666666667
2011-04-01,244598,403,7620.749,415,433.0,47,172,6.7,58.4,239146,99.54381729,4.84,0.11,12061.3,773.5,1090.9,310,140.011,2.5,9.2,794.0,10.55,65.9,139.92499999999998
2011-05-01,245449,411,8032.763,414,443.0,49,168,6.6,58.3,239313,99.52840508,4.6375,0.09,12043.2,772.8,1081.2,305,139.904,2.466666666666667,9.4,795.3333333333334,10.533333333333333,66.03333333333333,139.69444444444443
2011-06-01,247520,413,8562.437,435,453.0,50,167,6.6,58.2,239489,99.52012722,4.51,0.1,12087.9,795.7,1076.6,301,139.86,2.433333333333333,9.6,796.6666666666666,10.516666666666667,66.16666666666667,139.4638888888889
2011-07-01,249770,416,7372.238,432,488.0,48,165,6.7,58.2,239671,99.52882313,4.545,0.08,12128.6,819.5,1085.7,296,139.727,2.4,9.8,798.0,10.5,66.3,139.23333333333335
2011-08-01,251877,428,8373.404,422,479.0,50,164,6.6,58.3,239871,99.56800655,4.27,0.17,12120.6,819.2,1085.2,299,139.306,2.3666666666666667,9.666666666666668,800.3333333333334,10.416666666666666,66.2,138.57600000000002
2011-09-01,250152,425,7483.411,418,426.0,56,163,6.3,58.4,240071,99.64596696,4.106,0.08,12104.0,782.7,1101.3,304,138.667,2.333333333333333,9.533333333333333,802.6666666666666,10.333333333333334,66.1,137.91866666666667
2011-10-01,252821,439,7107.131,439,438.0,63,159,6.1,58.4,240269,99.75449387,4.0675,0.06,12117.0,774.3,1114.4,316,137.954,2.3,9.4,805.0,10.25,66.0,137.26133333333334
2011-11-01,247279,449,6575.515,465,462.0,65,156,5.7,58.6,240441,99.87765024,3.9925,0.08,12112.6,792.9,1107.9,328,137.154,2.2666666666666666,9.200000000000001,808.3333333333334,10.276666666666667,65.8,137.17855555555556
2011-12-01,247983,458,6002.523,522,462.0,58,150,5.4,58.6,240584,99.99815426,3.958,0.08,12227.3,907.2,1114.9,341,136.67600000000002,2.2333333333333334,9.0,811.6666666666666,10.303333333333333,65.60000000000001,137.09577777777778
2012-01-01,251869,464,6208.492,518,392.0,59,148,6.3,58.4,242269,100.1025691,3.915,0.04,12311.1,953.0,1130.4,335,136.607,2.2,8.8,815.0,10.33,65.4,137.013
2012-02-01,247503,493,7207.096,466,421.0,58,146,4.9,58.5,242435,100.1807243,3.89,0.11,12384.8,959.1,1145.9,366,136.529,2.166666666666667,8.733333333333334,817.0,10.37,65.43333333333334,138.04644444444446
2012-03-01,252283,478,8945.187,472,434.0,57,144,4.3,58.5,242604,100.2261311,3.954,0.11,12431.1,1014.5,1138.0,354,137.903,2.1333333333333333,8.666666666666666,819.0,10.41,65.46666666666667,139.0798888888889
2012-04-01,258567,484,9364.083,504,494.0,55,143,4.2,58.4,242784,100.2381117,3.91,0.09,12486.5,1062.5,1137.4,354,139.155,2.1,8.6,821.0,10.45,65.5,140.11333333333334
2012-05-01,263797,499,10625.079,518,475.0,54,144,4.2,58.5,242966,100.2189799,3.798,0.16,12490.2,1066.9,1133.4,370,140.156,2.033333333333333,8.6,815.0,10.459999999999999,65.5,140.8367777777778
2012-06-01,269664,500,10314.448,524,482.0,54,145,4.2,58.6,243155,100.1734596,3.675,0.16,12482.6,1074.9,1129.9,360,141.029,1.9666666666666666,8.6,809.0,10.47,65.5,141.56022222222222
2012-07-01,273587,519,10255.567,517,474.0,54,142,4.3,58.5,243354,100.1101835,3.55,0.09,12396.5,967.8,1134.7,369,141.667,1.9,8.6,803.0,10.48,65.5,142.28366666666668
2012-08-01,279216,516,10812.527,536,492.0,54,145,4.7,58.4,243566,100.0393628,3.602,0.14,12364.4,935.0,1138.4,375,142.27700000000002,1.9,8.633333333333333,809.6666666666666,10.33,65.46666666666667,143.04311111111113
2012-09-01,286120,557,9429.282,594,512.0,53,146,4.8,58.7,243772,99.97162272,3.4975,0.13,12453.3,1009.3,1151.9,385,142.907,1.9,8.666666666666666,816.3333333333334,10.18,65.43333333333334,143.80255555555556
2012-10-01,294197,570,10656.201,611,525.0,53,149,5.2,58.8,243983,99.91728098,3.3825,0.15,12538.2,1096.1,1141.2,358,143.6,1.9,8.7,823.0,10.03,65.4,144.562
2012-11-01,296510,571,8899.257,569,513.0,54,150,5.4,58.7,244174,99.88401772,3.352,0.17,12702.9,1214.4,1169.4,392,144.585,1.9666666666666666,8.666666666666666,824.3333333333334,9.93,65.26666666666667,145.7728888888889
2012-12-01,299101,589,8040.498,615,525.0,56,148,5.3,58.7,244350,99.87348769,3.345,0.16,13011.6,1523.4,1180.1,399,145.501,2.033333333333333,8.633333333333333,825.6666666666666,9.83,65.13333333333334,146.9837777777778
2013-01-01,303792,590,8971.398,604,556.0,58,148,4.6,58.6,244663,99.87630375,3.414,0.09,12258.9,725.4,1192.6,446,146.835,2.1,8.6,827.0,9.73,65.0,148.19466666666668
2013-02-01,309078,612,9286.929,651,578.0,59,150,4.2,58.6,244828,99.88036729,3.5325,0.14,12224.9,698.3,1193.2,447,147.784,2.033333333333333,8.466666666666667,827.3333333333334,9.593333333333334,65.0,149.74855555555555
2013-03-01,312083,609,11392.273,624,604.0,57,152,3.7,58.5,244995,99.87808403,3.565,0.14,12262.1,729.1,1180.5,444,149.965,1.9666666666666666,8.333333333333332,827.6666666666666,9.456666666666667,65.0,151.30244444444443
2013-04-01,316537,623,13003.774,587,524.0,60,159,3.7,58.6,245175,99.8733491,3.445,0.16,12299.0,765.3,1182.3,441,151.52100000000002,1.9,8.2,828.0,9.32,65.0,152.8563333333333
2013-05-01,321706,624,13590.123,608,549.0,59,162,4.0,58.6,245363,99.87446934,3.536,0.14,12358.6,800.4,1187.1,428,152.85399999999998,1.9,8.233333333333333,825.3333333333334,9.1,65.1,154.21677777777776
2013-06-01,324770,628,12719.048,614,532.0,60,161,3.7,58.6,245552,99.8871666,4.07,0.09,12361.7,811.7,1186.9,470,154.194,1.9,8.266666666666667,822.6666666666666,8.88,65.2,155.57722222222222
2013-07-01,328388,615,13230.294,593,578.0,58,172,5.2,58.7,245756,99.90706621,4.37,0.1,12350.6,786.5,1190.8,375,155.606,1.9,8.3,820.0,8.66,65.3,156.93766666666667
2013-08-01,335690,631,12981.958,631,571.0,61,177,5.7,58.7,245959,99.92425819,4.456,0.08,12379.6,802.3,1187.7,381,156.97299999999998,1.9666666666666666,8.266666666666667,825.0,8.540000000000001,65.26666666666667,157.9938888888889
2013-09-01,339977,618,11443.071,577,577.0,62,185,5.9,58.7,246168,99.92721639,4.49,0.07,12431.5,819.0,1188.3,403,158.234,2.033333333333333,8.233333333333333,830.0,8.42,65.23333333333333,159.0501111111111
2013-10-01,346273,623,12546.734,595,604.0,62,187,5.2,58.3,246381,99.90680276,4.192,0.08,12395.1,752.2,1191.4,444,159.247,2.1,8.2,835.0,8.3,65.2,160.10633333333334
2013-11-01,353317,647,10003.325,699,601.0,62,185,5.8,58.6,246567,99.85969866,4.255,0.08,12426.2,738.2,1201.7,446,160.075,2.066666666666667,8.233333333333333,835.6666666666666,8.123333333333333,65.06666666666666,160.9121111111111
2013-12-01,360754,613,9373.933,647,560.0,61,186,6.0,58.7,246745,99.7933796,4.4575,0.07,12452.7,763.4,1190.4,433,160.997,2.033333333333333,8.266666666666667,836.3333333333334,7.946666666666666,64.93333333333334,161.7178888888889
2014-01-01,368359,621,9705.136,567,597.0,58,188,5.7,58.8,246915,99.73284431,4.432,0.07,12513.3,856.8,1173.9,443,161.94799999999998,2.0,8.3,837.0,7.77,64.8,162.52366666666666
2014-02-01,363860,614,9647.518,594,629.0,61,185,5.4,58.7,247085,99.70756811,4.3025,0.07,12579.5,855.6,1204.7,420,162.53,1.9666666666666666,8.033333333333333,835.0,7.656666666666666,64.76666666666667,162.91644444444444
2014-03-01,369329,622,12039.207,652,629.0,63,187,4.9,58.9,247258,99.73809186,4.3425,0.06,12648.6,868.9,1231.9,405,163.093,1.9333333333333333,7.766666666666667,833.0,7.543333333333333,64.73333333333333,163.30922222222222
2014-04-01,375347,622,13622.317,646,598.0,63,188,4.9,58.9,247439,99.82004306,4.3375,0.08,12699.0,901.5,1230.3,403,163.4,1.9,7.5,831.0,7.43,64.7,163.702
2014-05-01,376671,625,13884.179,652,622.0,64,191,4.4,58.9,247622,99.93648892,4.192,0.09,12745.0,930.0,1238.6,451,163.666,1.8666666666666667,7.466666666666667,833.6666666666666,7.306666666666667,64.60000000000001,164.21266666666668
2014-06-01,372569,648,14464.557,603,581.0,63,197,5.2,59.0,247814,100.0663701,4.1625,0.08,12797.2,940.0,1249.4,418,164.04,1.8333333333333333,7.433333333333334,836.3333333333334,7.183333333333333,64.5,164.72333333333333
2014-07-01,372572,643,13952.499,656,630.0,66,206,6.0,59.0,248023,100.1903608,4.13,0.1,12835.1,953.6,1248.4,402,164.574,1.8,7.4,839.0,7.06,64.4,165.234
2014-08-01,372893,644,12716.36,644,607.0,66,209,5.8,59.0,248229,100.2936555,4.115,0.09,12896.3,931.6,1258.6,456,165.21900000000002,1.8333333333333333,7.266666666666667,841.6666666666666,6.873333333333333,64.26666666666667,165.93855555555555
2014-09-01,382053,655,12729.21,664,642.0,66,213,5.8,59.1,248446,100.3691138,4.1625,0.07,12938.8,967.0,1259.8,470,165.90900000000002,1.8666666666666667,7.133333333333334,844.3333333333334,6.6866666666666665,64.13333333333334,166.64311111111112
2014-10-01,386299,651,13437.749,699,618.0,66,213,5.6,59.3,248657,100.4217889,4.036,0.09,12995.3,946.7,1263.7,476,166.646,1.9,7.0,847.0,6.5,64.0,167.34766666666667
2014-11-01,391521,661,10071.817,658,620.0,66,212,6.8,59.2,248844,100.4612369,3.9975,0.07,13062.8,980.4,1272.8,442,167.33900000000003,1.9,7.033333333333333,850.0,6.413333333333333,63.9,167.96655555555554
2014-12-01,401584,680,11129.015,720,660.0,67,212,6.1,59.3,249027,100.4953719,3.864,0.13,13150.5,1038.9,1272.7,497,168.058,1.9,7.066666666666666,853.0,6.326666666666667,63.800000000000004,168.58544444444445
2015-01-01,405105,667,10304.277,707,656.0,65,206,5.2,59.3,249723,100.5252223,3.67,0.06,13224.7,1078.7,1273.3,515,168.66299999999998,1.9,7.1,856.0,6.24,63.7,169.20433333333332
2015-02-01,410055,635,10539.305,586,605.0,65,201,4.4,59.2,249899,100.5473852,3.71,0.06,13271.8,1103.4,1276.7,540,169.138,1.8666666666666667,7.0,854.6666666666666,6.1000000000000005,63.6,169.76322222222223
2015-03-01,409845,657,13756.674,627,581.0,67,202,4.4,59.2,250080,100.556737,3.77,0.06,13233.7,1042.5,1301.4,480,169.812,1.8333333333333333,6.8999999999999995,853.3333333333334,5.96,63.5,170.3221111111111
2015-04-01,415034,675,15240.221,739,690.0,67,205,4.2,59.3,250266,100.5496431,3.672,0.12,13262.8,1039.3,1307.8,502,170.312,1.8,6.8,852.0,5.82,63.4,170.881
2015-05-01,422979,692,14836.476,705,641.0,69,207,4.4,59.4,250455,100.5234807,3.84,0.13,13284.7,1026.0,1311.3,502,170.894,1.8333333333333333,6.966666666666667,853.6666666666666,5.680000000000001,63.5,171.57833333333332
2015-06-01,433746,701,16678.109,698,633.0,68,216,4.9,59.4,250663,100.4773055,3.9825,0.12,13292.7,1017.7,1309.8,480,171.437,1.8666666666666667,7.133333333333333,855.3333333333334,5.54,63.6,172.27566666666667
2015-07-01,439819,698,15637.982,756,637.0,74,219,5.1,59.3,250876,100.4138484,4.046,0.13,13324.1,1002.3,1316.5,506,172.13099999999997,1.9,7.3,857.0,5.4,63.7,172.97299999999998
2015-08-01,439616,712,14525.265,735,660.0,74,220,5.3,59.4,251096,100.3378238,3.905,0.08,13354.9,1002.7,1322.5,518,172.94799999999998,1.9,7.2,862.0,5.303333333333334,63.733333333333334,173.88222222222223
2015-09-01,448021,711,14155.573,745,657.0,72,227,6.5,59.2,251325,100.255469,3.89,0.14,13392.0,1024.8,1316.6,456,173.84,1.9,7.1,867.0,5.206666666666667,63.766666666666666,174.79144444444447
2015-10-01,448256,724,14246.068,709,646.0,74,228,5.8,59.3,251541,100.174979,3.796,0.13,13419.8,1042.7,1308.8,482,174.80200000000002,1.9,7.0,872.0,5.11,63.8,175.7006666666667
2015-11-01,446990,736,11963.866,776,645.0,75,232,6.5,59.4,251747,100.1038707,3.9425,0.07,13417.7,1010.7,1323.0,504,175.747,1.8333333333333333,7.0,874.0,5.003333333333334,63.699999999999996,176.37400000000002
2015-12-01,452947,734,12102.756,769,710.0,76,235,6.2,59.6,251936,100.0462374,3.964,0.13,13482.0,1027.6,1323.7,546,176.553,1.7666666666666666,7.0,876.0,4.8966666666666665,63.6,177.04733333333337
2016-01-01,456427,733,10899.925,765,668.0,78,235,6.1,59.7,252397,99.99934914,3.8725,0.2,13531.6,1070.4,1320.2,505,177.30200000000002,1.7,7.0,878.0,4.79,63.5,177.7206666666667
2016-02-01,462338,737,12684.656,839,744.0,77,236,5.3,59.8,252577,99.95813682,3.66,0.38,13546.1,1005.9,1342.7,517,177.667,1.7,6.9,878.6666666666666,4.72,63.3,178.29344444444445
2016-03-01,469444,731,16009.956,756,718.0,79,240,4.8,59.8,252768,99.91886896,3.694,0.36,13547.2,1062.2,1323.3,532,178.19299999999998,1.7,6.8,879.3333333333334,4.65,63.1,178.86622222222223
2016-04-01,468579,743,16197.868,770,714.0,79,239,4.3,59.7,252969,99.88239382,3.605,0.37,13522.0,1005.1,1329.1,576,178.8,1.7,6.7,880.0,4.58,62.9,179.439
2016-05-01,469095,735,16723.349,737,716.0,79,238,4.5,59.7,253174,99.85157317,3.6,0.3,13515.1,976.1,1330.7,571,179.46,1.7333333333333334,6.733333333333333,882.0,4.513333333333334,63.1,180.243
2016-06-01,474679,743,17874.109,765,755.0,80,243,4.8,59.7,253397,99.8285249,3.568,0.37,13521.5,927.7,1347.9,557,180.05700000000002,1.7666666666666666,6.766666666666667,884.0,4.446666666666666,63.3,181.047
2016-07-01,477138,718,14966.636,775,744.0,75,236,4.4,59.8,253620,99.81146815,3.44,0.41,13567.1,958.1,1354.5,628,180.848,1.8,6.8,886.0,4.38,63.5,181.851
2016-08-01,481080,743,16896.429,721,744.0,80,242,5.3,59.8,253854,99.79698242,3.435,0.4,13578.9,962.8,1351.6,575,181.868,1.8,6.833333333333333,889.3333333333334,4.3,63.56666666666667,182.80966666666666
2016-09-01,482889,749,15142.073,780,727.0,83,248,5.6,59.7,254091,99.78181838,3.46,0.4,13608.3,962.8,1358.0,558,182.837,1.8,6.866666666666667,892.6666666666666,4.22,63.63333333333333,183.76833333333335
2016-10-01,496331,779,14978.213,871,762.0,84,250,5.5,59.7,254321,99.76451034,3.47,0.29,13627.7,987.9,1362.6,575,183.751,1.8,6.9,896.0,4.14,63.7,184.727
2016-11-01,504423,786,13629.972,825,779.0,87,252,6.3,59.7,254540,99.74502316,3.77,0.41,13657.8,996.5,1344.7,571,184.74,1.7666666666666666,6.933333333333334,900.0,4.0633333333333335,63.66666666666667,185.61111111111111
2016-12-01,512006,830,13445.147,822,771.0,94,257,6.5,59.7,254742,99.72455133,4.198,0.41,13685.3,938.5,1377.0,561,185.69,1.7333333333333334,6.966666666666667,904.0,3.986666666666667,63.63333333333333,186.4952222222222
2017-01-01,510854,806,12932.004,801,784.0,99,259,5.8,59.9,254082,99.70547476,4.15,0.55,13742.1,1000.4,1370.5,573,186.793,1.7,7.0,908.0,3.91,63.6,187.3793333333333
2017-02-01,531426,834,13987.122,881,764.0,93,259,5.1,60.0,254246,99.69094043,4.1675,0.66,13792.3,1046.9,1375.0,587,187.313,1.6333333333333333,7.1,908.3333333333334,3.8333333333333335,63.63333333333333,188.147
2017-03-01,526669,826,18266.674,825,803.0,89,263,4.3,60.2,254414,99.68435167,4.196,0.66,13851.3,1048.5,1366.5,632,188.032,1.5666666666666667,7.2,908.6666666666666,3.756666666666667,63.66666666666667,188.91466666666665
2017-04-01,533586,794,16951.497,826,774.0,89,262,4.6,60.2,254588,99.68854176,4.045,0.82,13869.6,1060.2,1374.4,598,188.818,1.5,7.3,909.0,3.68,63.7,189.68233333333333
2017-05-01,536756,779,19059.86,793,791.0,89,269,4.7,60.1,254767,99.70617936,4.01,0.91,13962.6,1147.6,1372.3,635,189.707,1.5333333333333334,7.366666666666666,909.0,3.666666666666667,63.766666666666666,190.678
2017-06-01,537034,811,19847.917,855,811.0,90,274,4.9,60.1,254957,99.73940755,3.904,0.91,13963.5,1108.0,1384.3,619,190.522,1.5666666666666667,7.433333333333334,909.0,3.6533333333333333,63.833333333333336,191.6736666666667
2017-07-01,542342,812,16710.279,843,844.0,83,275,5.8,60.2,255151,99.78852568,3.9675,1.06,13999.9,1127.1,1391.1,572,191.499,1.6,7.5,909.0,3.64,63.9,192.66933333333336
2017-08-01,542135,800,18434.621,874,739.0,91,284,6.4,60.1,255357,99.85279292,3.88,1.16,14015.8,1134.1,1384.8,556,192.723,1.6,7.3,906.6666666666666,3.6166666666666667,64.0,193.7448888888889
2017-09-01,544226,823,16138.128,836,780.0,92,285,5.7,60.4,255562,99.93009235,3.805,1.16,14030.9,1091.8,1417.3,637,193.786,1.6,7.1000000000000005,904.3333333333334,3.5933333333333333,64.1,194.82044444444443
2017-10-01,537894,850,17208.938,884,801.0,98,289,5.9,60.1,255766,100.0155094,3.895,1.06,14062.7,1113.0,1425.5,626,194.778,1.6,6.9,902.0,3.57,64.2,195.896
2017-11-01,561466,865,15039.067,951,794.0,100,292,5.8,60.1,255949,100.1034949,3.922,1.16,14078.4,1049.9,1443.8,711,195.866,1.5666666666666667,6.933333333333334,908.6666666666666,3.54,64.2,196.97766666666666
2017-12-01,564275,881,13892.326,854,850.0,104,294,6.6,60.1,256109,100.1894523,3.95,1.16,14111.5,989.3,1454.1,630,197.044,1.5333333333333334,6.966666666666667,915.3333333333334,3.51,64.2,198.0593333333333
2018-01-01,570597,870,15534.35,883,854.0,103,294,6.2,60.2,256780,100.2711543,4.0325,1.33,14211.4,1127.7,1442.4,610,198.201,1.5,7.0,922.0,3.48,64.2,199.141
2018-02-01,576567,886,15179.495,906,893.0,101,295,5.4,60.4,256934,100.3469385,4.33,1.42,14250.1,1162.4,1453.0,618,199.18400000000003,1.5,6.933333333333334,924.0,3.3933333333333335,64.23333333333333,199.9681111111111
2018-03-01,571961,851,18583.155,889,855.0,100,293,4.5,60.4,257097,100.4142279,4.444,1.42,14298.3,1170.0,1452.7,670,200.038,1.5,6.866666666666666,926.0,3.3066666666666666,64.26666666666667,200.7952222222222
2018-04-01,574593,863,19219.115,892,787.0,99,294,4.8,60.4,257272,100.4684994,4.4675,1.67,14329.5,1152.3,1466.7,655,200.876,1.5,6.8,928.0,3.22,64.3,201.62233333333333
2018-05-01,578615,843,20593.37,937,876.0,98,299,4.8,60.5,257454,100.5044394,4.586,1.7,14373.2,1160.9,1475.8,674,201.646,1.5333333333333334,6.8999999999999995,930.0,3.1433333333333335,64.33333333333333,202.32199999999997
2018-06-01,570521,853,19963.246,854,856.0,97,308,5.5,60.4,257642,100.5180699,4.57,1.7,14416.2,1181.7,1471.2,631,202.345,1.5666666666666667,7.0,932.0,3.066666666666667,64.36666666666667,203.02166666666665
2018-07-01,560485,873,19036.56,860,818.0,95,313,6.1,60.5,257843,100.5102271,4.5275,1.91,14467.0,1192.8,1477.1,611,203.015,1.6,7.1,934.0,2.99,64.4,203.7213333333333
2018-08-01,550313,827,19463.956,889,939.0,97,322,6.8,60.3,258066,100.4847365,4.55,1.91,14509.6,1192.5,1482.6,592,203.783,1.5666666666666667,6.933333333333333,938.0,2.936666666666667,64.53333333333333,204.2973333333333
2018-09-01,550704,854,16009.395,880,837.0,96,326,7.1,60.4,258290,100.4481826,4.6275,1.91,14498.8,1195.7,1475.0,589,204.366,1.5333333333333334,6.766666666666667,942.0,2.8833333333333333,64.66666666666667,204.8733333333333
2018-10-01,535314,847,18166.321,865,826.0,93,335,7.8,60.5,258514,100.4110062,4.83,2.18,14527.7,1169.4,1480.8,567,205.017,1.5,6.6,946.0,2.83,64.8,205.44933333333333
2018-11-01,537537,848,15010.148,804,778.0,89,341,7.7,60.5,258708,100.3843189,4.866,2.2,14550.4,1135.5,1505.0,600,205.46400000000003,1.4666666666666666,6.733333333333333,948.6666666666666,2.783333333333333,64.6,205.8751111111111
2018-12-01,517562,829,13103.66,814,774.0,87,348,9.1,60.6,258888,100.3768651,4.6375,2.2,14719.3,1450.5,1447.6,550,205.867,1.4333333333333333,6.866666666666666,951.3333333333334,2.736666666666667,64.4,206.30088888888886
2019-01-01,516899,821,14255.89,966,922.0,87,349,7.1,60.6,258239,100.391328,4.464,2.4,14714.3,1386.6,1463.4,599,206.266,1.4,7.0,954.0,2.69,64.2,206.72666666666663
2019-02-01,516346,817,14011.798,792,839.0,88,340,6.0,60.8,258392,100.4268574,4.37,2.4,14742.1,1419.1,1462.2,638,206.712,1.3666666666666667,6.933333333333334,956.0,2.66,64.16666666666667,207.31422222222218
2019-03-01,517654,816,17028.186,833,961.0,90,331,4.8,60.7,258537,100.4800761,4.265,2.4,14732.5,1324.4,1494.3,702,207.202,1.3333333333333333,6.866666666666666,958.0,2.63,64.13333333333333,207.90177777777777
2019-04-01,523932,786,18597.924,862,924.0,91,330,5.2,60.6,258693,100.5446328,4.1425,2.41,14678.0,1233.3,1496.9,698,207.941,1.3,6.8,960.0,2.6,64.1,208.48933333333332
2019-05-01,531954,810,19811.438,814,885.0,92,334,5.9,60.6,258861,100.6135383,4.072,2.45,14673.5,1190.7,1510.3,620,208.58,1.3333333333333333,6.8,965.0,2.5500000000000003,64.33333333333333,209.06377777777777
2019-06-01,542612,823,18387.526,864,883.0,93,326,5.0,60.7,259037,100.6807524,3.8025,2.4,14686.4,1159.0,1520.6,753,208.947,1.3666666666666667,6.8,970.0,2.5,64.56666666666666,209.63822222222223
2019-07-01,554234,829,19259.858,871,904.0,94,327,5.9,60.8,259225,100.7425267,3.765,2.39,14703.7,1138.0,1523.4,674,209.496,1.4,6.8,975.0,2.45,64.8,210.21266666666668
2019-08-01,558908,896,19568.3,911,938.0,96,325,5.7,60.8,259432,100.7968968,3.616,2.14,14777.8,1179.0,1528.4,699,210.231,1.4,6.666666666666667,978.0,2.4133333333333336,64.89999999999999,210.97266666666667
2019-09-01,561924,900,17639.251,906,852.0,97,322,5.7,60.9,259638,100.8436297,3.605,2.13,14807.9,1198.1,1542.5,719,210.911,1.4,6.533333333333333,981.0,2.3766666666666665,65.0,211.7326666666667
2019-10-01,564734,929,19944.934,911,920.0,98,324,5.9,60.9,259845,100.8847679,3.688,1.88,14821.4,1203.6,1529.9,714,211.598,1.4,6.4,984.0,2.34,65.1,212.49266666666668
2019-11-01,577566,935,15792.463,933,915.0,99,322,5.6,61.0,260020,100.9215136,3.695,1.57,14885.9,1227.8,1547.1,694,212.446,1.3,6.466666666666667,989.3333333333334,2.3433333333333333,65.16666666666666,213.5107777777778
2019-12-01,583160,940,15548.104,1047,903.0,100,322,5.3,61.0,260181,100.9515862,3.72,1.56,14844.1,1193.8,1540.6,688,213.43400000000003,1.2,6.533333333333333,994.6666666666666,2.3466666666666667,65.23333333333333,214.52888888888893
2020-01-01,596265,977,17213.57,989,906.0,98,325,5.0,61.1,259502,100.9669692,3.624,1.55,14976.5,1293.8,1550.8,708,214.49,1.1,6.6,1000.0,2.35,65.3,215.54700000000005
2020-02-01,607522,994,17544.116,1034,1010.0,104,327,5.5,61.2,259628,100.9557263,3.465,1.59,15068.8,1392.4,1550.0,690,215.549,1.0333333333333334,6.3,1015.3333333333334,2.4133333333333336,66.16666666666667,216.28600000000003
2020-03-01,617990,884,19155.129,880,907.0,96,330,6.5,59.9,259758,96.08366041,3.45,1.58,14844.0,2147.9,1353.9,610,216.602,0.9666666666666667,6.0,1030.6666666666667,2.4766666666666666,67.03333333333333,217.02500000000003
2020-04-01,599184,673,15597.214,685,865.0,73,321,6.6,51.3,259896,93.0956603,3.306,0.06,17170.7,6392.5,1195.4,582,217.46400000000003,0.9,5.7,1046.0,2.54,67.9,217.764
2020-05-01,591253,753,16376.47,733,836.0,80,312,5.3,52.8,260047,91.58003532,3.2325,0.05,16333.0,4478.1,1532.5,706,217.689,0.9,5.933333333333334,1047.6666666666667,2.64,67.73333333333333,219.40200000000002
2020-06-01,593464,850,20810.768,903,927.0,86,301,4.3,54.7,260204,93.39465649,3.1625,0.05,16057.3,3445.3,1676.9,922,218.139,0.9,6.166666666666667,1049.3333333333333,2.7399999999999998,67.56666666666668,221.04
2020-07-01,614353,993,22757.801,995,950.0,97,291,3.6,55.2,260373,95.18736623,3.016,0.08,16151.9,3359.4,1730.9,1007,219.702,0.9,6.4,1051.0,2.84,67.4,222.678
2020-08-01,638430,1055,21995.756,1023,895.0,95,286,3.5,56.5,260558,96.95749456,2.935,0.1,15553.9,2598.4,1754.4,1036,222.539,0.9333333333333333,6.433333333333334,1043.6666666666667,2.8033333333333332,66.87416769338792,225.98266666666666
2020-09-01,657613,1121,23179.135,1105,933.0,96,286,2.5,56.6,260742,97.14427086,2.89,0.09,15643.4,2506.2,1774.6,991,225.793,0.9666666666666667,6.466666666666667,1036.3333333333333,2.7666666666666666,66.34833538677583,229.28733333333335
2020-10-01,677725,1141,23846.574,1162,898.0,100,284,3.5,57.4,260925,97.33597359,2.834,0.09,15568.4,2370.9,1794.0,1001,229.403,1.0,6.5,1029.0,2.73,65.82250308016374,232.592
